"dateAndTime","name","eventCode"
"2019-05-27 11:38:52","cup",0
"2019-05-27 11:39:15","cup",1
"2019-05-27 11:39:24","cup",0
"2019-05-27 11:39:51","cup",1
"2019-05-27 11:39:56","cup",0
"2019-05-27 11:40:16","cup",1
"2019-05-27 11:40:23","cup",0
"2019-05-27 11:40:41","cup",1
"2019-05-27 11:40:50","cup",0
"2019-05-27 11:41:06","cup",1
"2019-05-27 11:41:18","cup",0
"2019-05-27 11:41:55","cup",1
"2019-05-27 11:42:06","cup",0
"2019-05-27 11:42:25","cup",1
"2019-05-27 11:42:31","cup",0
"2019-05-27 11:42:55","cup",1
"2019-05-27 11:43:03","cup",0
"2019-05-27 11:43:26","cup",1
"2019-05-27 11:43:35","cup",0
"2019-05-27 11:44:03","cup",1
"2019-05-27 11:44:08","cup",0
"2019-05-27 11:44:25","cup",1
"2019-05-27 11:44:32","cup",0
"2019-05-27 11:44:45","cup",1
"2019-05-27 11:44:51","cup",0
"2019-05-27 11:45:11","cup",1
"2019-05-27 11:45:23","cup",0
"2019-05-27 11:45:39","cup",1
"2019-05-27 11:45:47","cup",0
"2019-05-27 11:46:17","cup",1
"2019-05-27 11:46:26","cup",0
"2019-05-27 11:46:42","cup",1
"2019-05-27 11:46:49","cup",0
"2019-05-27 11:47:09","cup",1
"2019-05-27 11:47:15","cup",0
"2019-05-27 11:47:26","cup",1
"2019-05-27 11:47:43","cup",0
"2019-05-27 11:47:50","door",1
"2019-05-27 11:47:53","door",0
"2019-05-27 11:50:19","door",1
"2019-05-27 11:50:31","cup",1
"2019-05-27 11:51:00","door",0
"2019-05-27 11:52:37","door",1
"2019-05-27 11:52:50","cup",0
"2019-05-27 11:52:57","cup",1
"2019-05-27 11:53:01","cup",0
"2019-05-27 11:53:08","cup",1
"2019-05-27 11:53:12","cup",0
"2019-05-27 11:53:15","cup",1
"2019-05-27 11:53:16","cup",0
"2019-05-27 11:53:23","cup",1
"2019-05-27 11:53:34","cup",0
"2019-05-27 11:53:35","cup",1
"2019-05-27 11:53:37","cup",0
"2019-05-27 11:53:46","door",0
"2019-05-27 12:00:08","door",1
"2019-05-27 12:00:12","door",0
"2019-05-27 12:00:22","kettle",0
"2019-05-27 12:00:22","kettle",1
"2019-05-27 12:00:23","kettle",1
"2019-05-27 12:01:01","cupboard4",1
"2019-05-27 12:01:05","cupboard4",0
"2019-05-27 12:01:05","cupboard5",0
"2019-05-27 12:01:20","cupboard5",1
"2019-05-27 12:01:23","cupboard4",1
"2019-05-27 12:01:25","cup",1
"2019-05-27 12:01:28","cupboard4",0
"2019-05-27 12:01:36","cup",0
"2019-05-27 12:02:21","kettle",0
"2019-05-27 12:02:34","kettle",1
"2019-05-27 12:02:46","kettle",0
"2019-05-27 12:02:49","cup",1
"2019-05-27 12:02:53","cup",0
"2019-05-27 12:06:28","cup",1
"2019-05-27 12:06:48","cup",0
"2019-05-27 12:08:53","cup",1
"2019-05-27 12:09:09","cup",0
"2019-05-27 12:10:08","cup",1
"2019-05-27 12:10:12","cup",0
"2019-05-27 12:10:57","cup",1
"2019-05-27 12:11:01","cup",0
"2019-05-27 12:11:41","cup",1
"2019-05-27 12:11:45","cup",0
"2019-05-27 12:12:13","cup",1
"2019-05-27 12:12:16","cup",0
"2019-05-27 12:12:24","cup",1
"2019-05-27 12:12:28","cup",0
"2019-05-27 12:12:42","cup",1
"2019-05-27 12:12:44","cup",0
"2019-05-27 12:12:58","door",1
"2019-05-27 12:13:01","door",0
"2019-05-27 12:15:05","door",1
"2019-05-27 12:15:10","cup",1
"2019-05-27 12:15:27","cup",0
"2019-05-27 12:15:40","cup",1
"2019-05-27 12:15:41","cup",0
"2019-05-27 12:15:44","cup",0
"2019-05-27 12:15:44","cup",1
"2019-05-27 12:15:53","cup",1
"2019-05-27 12:16:01","cup",0
"2019-05-27 12:16:02","cup",1
"2019-05-27 12:16:06","cup",0
"2019-05-27 12:16:14","door",0
"2019-05-27 12:24:52","door",1
"2019-05-27 12:27:24","kettle",1
"2019-05-27 12:27:25","kettle",0
"2019-05-27 12:28:01","door",0
"2019-05-27 12:28:03","door",1
"2019-05-27 12:28:17","door",0
"2019-05-27 12:29:19","door",1
"2019-05-27 12:29:27","door",0
"2019-05-27 12:29:52","kettle",1
"2019-05-27 12:30:08","kettle",0
"2019-05-27 13:09:40","door",1
"2019-05-27 13:09:56","door",0
"2019-05-27 13:16:32","door",1
"2019-05-27 13:16:36","door",0
"2019-05-27 13:16:40","kettle",1
"2019-05-27 13:16:49","kettle",0
"2019-05-27 13:16:53","cupboard4",1
"2019-05-27 13:16:55","cupboard4",0
"2019-05-27 13:17:01","cupboard2",1
"2019-05-27 13:17:08","cupboard2",0
"2019-05-27 13:17:51","door",1
"2019-05-27 13:17:58","door",0
"2019-05-27 13:18:00","kettle",1
"2019-05-27 13:18:10","kettle",0
"2019-05-27 13:21:04","cup",1
"2019-05-27 13:21:12","cup",0
"2019-05-27 13:21:39","cup",1
"2019-05-27 13:21:45","cup",0
"2019-05-27 13:21:46","cup",1
"2019-05-27 13:21:51","cup",0
"2019-05-27 13:22:06","cup",1
"2019-05-27 13:22:19","cup",0
"2019-05-27 13:22:30","cup",1
"2019-05-27 13:22:34","cup",0
"2019-05-27 13:22:54","cup",1
"2019-05-27 13:23:00","cup",0
"2019-05-27 13:23:34","cup",1
"2019-05-27 13:23:44","cup",0
"2019-05-27 13:24:32","cup",1
"2019-05-27 13:24:35","cup",0
"2019-05-27 13:25:11","cup",1
"2019-05-27 13:25:15","cup",0
"2019-05-27 13:25:38","cup",1
"2019-05-27 13:25:42","cup",0
"2019-05-27 13:26:55","cup",1
"2019-05-27 13:26:59","cup",0
"2019-05-27 13:27:04","cup",1
"2019-05-27 13:27:29","cup",0
"2019-05-27 13:27:33","door",1
"2019-05-27 13:27:37","door",0
"2019-05-27 13:28:19","door",1
"2019-05-27 13:28:24","cup",1
"2019-05-27 13:28:38","cup",0
"2019-05-27 13:28:39","cup",1
"2019-05-27 13:28:40","cup",0
"2019-05-27 13:28:49","cup",1
"2019-05-27 13:28:56","cup",0
"2019-05-27 13:28:59","cup",1
"2019-05-27 13:29:04","cup",0
"2019-05-27 13:29:06","cup",1
"2019-05-27 13:29:19","cup",0
"2019-05-27 13:29:22","cup",1
"2019-05-27 13:29:34","cup",0
"2019-05-27 13:29:37","cup",1
"2019-05-27 13:29:45","cupboard4",1
"2019-05-27 13:29:46","cup",0
"2019-05-27 13:29:48","cupboard4",0
"2019-05-27 13:30:02","door",0
"2019-05-27 13:36:09","door",1
"2019-05-27 13:36:13","door",0
"2019-05-27 13:36:17","cupboard4",1
"2019-05-27 13:36:21","cup",1
"2019-05-27 13:36:22","cupboard4",0
"2019-05-27 13:36:23","cup",0
"2019-05-27 13:36:41","cupboard3",1
"2019-05-27 13:37:03","cupboard3",0
"2019-05-27 13:37:04","kettle",1
"2019-05-27 13:37:14","kettle",0
"2019-05-27 13:38:18","cup",1
"2019-05-27 13:38:32","cup",0
"2019-05-27 13:39:50","cup",1
"2019-05-27 13:39:56","cup",0
"2019-05-27 13:40:29","cup",1
"2019-05-27 13:40:46","cup",0
"2019-05-27 13:42:14","cup",1
"2019-05-27 13:42:27","cup",0
"2019-05-27 13:42:31","cup",1
"2019-05-27 13:42:36","cup",0
"2019-05-27 13:43:20","cup",1
"2019-05-27 13:43:26","cup",0
"2019-05-27 13:43:40","cup",1
"2019-05-27 13:43:46","cup",0
"2019-05-27 13:44:09","cup",1
"2019-05-27 13:44:15","cup",0
"2019-05-27 13:44:33","cup",1
"2019-05-27 13:44:37","cup",0
"2019-05-27 13:45:45","cup",1
"2019-05-27 13:45:50","cup",0
"2019-05-27 13:46:02","cup",1
"2019-05-27 13:46:11","cup",0
"2019-05-27 13:46:14","cup",1
"2019-05-27 13:46:15","cup",0
"2019-05-27 13:46:19","door",1
"2019-05-27 13:46:23","door",0
"2019-05-27 13:46:48","door",1
"2019-05-27 13:47:05","cup",1
"2019-05-27 13:47:28","cup",0
"2019-05-27 13:48:02","cup",1
"2019-05-27 13:48:04","cup",0
"2019-05-27 13:49:58","cup",1
"2019-05-27 13:49:59","cup",0
"2019-05-27 13:51:46","cup",1
"2019-05-27 13:51:49","cup",0
"2019-05-27 13:51:51","cup",1
"2019-05-27 13:51:52","cup",0
"2019-05-27 13:51:54","cup",1
"2019-05-27 13:51:57","cup",0
"2019-05-27 13:52:07","door",0
"2019-05-27 14:01:46","door",1
"2019-05-27 14:01:51","door",0
"2019-05-27 14:02:10","cupboard4",1
"2019-05-27 14:02:10","cup",1
"2019-05-27 14:02:14","cupboard5",0
"2019-05-27 14:02:15","kettle",1
"2019-05-27 14:02:16","kettle",0
"2019-05-27 14:02:19","cup",0
"2019-05-27 14:02:27","kettle",1
"2019-05-27 14:02:28","kettle",0
"2019-05-27 14:02:42","door",1
"2019-05-27 14:02:44","door",0
"2019-05-27 14:04:12","door",1
"2019-05-27 14:04:15","door",0
"2019-05-27 14:04:19","kettle",1
"2019-05-27 14:04:39","kettle",0
"2019-05-27 14:06:20","kettle",1
"2019-05-27 14:06:51","kettle",0
"2019-05-27 14:07:35","cup",1
"2019-05-27 14:07:39","cup",0
"2019-05-27 14:12:03","cup",1
"2019-05-27 14:12:05","cup",0
"2019-05-27 14:14:53","cup",1
"2019-05-27 14:15:09","cup",0
"2019-05-27 14:15:12","cup",1
"2019-05-27 14:15:30","cup",0
"2019-05-27 14:16:32","cup",1
"2019-05-27 14:16:39","cup",0
"2019-05-27 14:16:40","cup",1
"2019-05-27 14:16:50","cup",0
"2019-05-27 14:17:45","cup",1
"2019-05-27 14:17:58","cup",0
"2019-05-27 14:19:31","cup",1
"2019-05-27 14:19:43","cup",0
"2019-05-27 14:20:47","cup",1
"2019-05-27 14:20:55","cup",0
"2019-05-27 14:20:57","cup",1
"2019-05-27 14:21:01","cup",0
"2019-05-27 14:22:16","cup",1
"2019-05-27 14:22:17","cup",0
"2019-05-27 14:22:18","cup",1
"2019-05-27 14:22:26","cup",0
"2019-05-27 14:22:27","cup",1
"2019-05-27 14:22:36","cup",0
"2019-05-27 14:23:19","cup",1
"2019-05-27 14:23:33","cup",0
"2019-05-27 14:24:21","cup",1
"2019-05-27 14:24:38","cup",0
"2019-05-27 14:25:16","cup",1
"2019-05-27 14:25:22","cup",0
"2019-05-27 14:25:53","cup",1
"2019-05-27 14:26:05","cup",0
"2019-05-27 14:26:33","cup",1
"2019-05-27 14:26:47","cup",0
"2019-05-27 14:26:56","cup",1
"2019-05-27 14:26:58","cup",0
"2019-05-27 14:27:36","door",1
"2019-05-27 14:27:40","door",0
"2019-05-27 14:29:29","door",1
"2019-05-27 14:29:35","cup",1
"2019-05-27 14:29:52","cup",0
"2019-05-27 14:29:59","cup",1
"2019-05-27 14:30:02","cup",0
"2019-05-27 14:30:06","cup",1
"2019-05-27 14:30:13","cup",0
"2019-05-27 14:30:17","cupboard4",0
"2019-05-27 14:34:41","door",0
"2019-05-27 14:36:08","door",1
"2019-05-27 14:36:12","door",0
"2019-05-27 14:36:26","cupboard4",1
"2019-05-27 14:36:29","cup",1
"2019-05-27 14:36:32","cupboard4",0
"2019-05-27 14:36:33","cup",0
"2019-05-27 14:37:06","cupboard2",1
"2019-05-27 14:37:09","cup",1
"2019-05-27 14:37:16","cup",0
"2019-05-27 14:37:21","cupboard2",0
"2019-05-27 14:37:24","kettle",1
"2019-05-27 14:37:33","kettle",0
"2019-05-27 14:37:53","cup",1
"2019-05-27 14:38:00","cup",0
"2019-05-27 14:38:23","cup",1
"2019-05-27 14:38:30","cup",0
"2019-05-27 14:38:54","cup",1
"2019-05-27 14:38:58","cup",0
"2019-05-27 14:39:11","cup",1
"2019-05-27 14:39:16","cup",0
"2019-05-27 14:39:25","cup",1
"2019-05-27 14:39:30","cup",0
"2019-05-27 14:39:42","cup",1
"2019-05-27 14:39:47","cup",0
"2019-05-27 14:40:04","cup",1
"2019-05-27 14:40:08","cup",0
"2019-05-27 14:40:23","cup",1
"2019-05-27 14:40:30","cup",0
"2019-05-27 14:40:39","cup",1
"2019-05-27 14:40:44","cup",0
"2019-05-27 14:41:00","cup",1
"2019-05-27 14:41:06","cup",0
"2019-05-27 14:41:21","cup",1
"2019-05-27 14:41:27","cup",0
"2019-05-27 14:41:37","cup",1
"2019-05-27 14:41:43","cup",0
"2019-05-27 14:41:51","cup",1
"2019-05-27 14:41:57","cup",0
"2019-05-27 14:42:05","cup",1
"2019-05-27 14:42:09","cup",0
"2019-05-27 14:42:29","cup",1
"2019-05-27 14:42:34","cup",0
"2019-05-27 14:42:40","cup",1
"2019-05-27 14:42:44","cup",0
"2019-05-27 14:42:52","cup",1
"2019-05-27 14:42:57","cup",0
"2019-05-27 14:43:05","cup",1
"2019-05-27 14:43:10","cup",0
"2019-05-27 14:43:21","cup",1
"2019-05-27 14:43:26","cup",0
"2019-05-27 14:43:41","cup",1
"2019-05-27 14:43:45","cup",0
"2019-05-27 14:43:56","cup",1
"2019-05-27 14:44:01","cup",0
"2019-05-27 14:44:12","cup",1
"2019-05-27 14:44:16","cup",0
"2019-05-27 14:44:25","cup",1
"2019-05-27 14:44:30","cup",0
"2019-05-27 14:44:34","cup",1
"2019-05-27 14:44:38","cup",0
"2019-05-27 14:44:42","cup",1
"2019-05-27 14:44:47","cup",0
"2019-05-27 14:44:54","door",1
"2019-05-27 14:44:57","door",0
"2019-05-27 14:47:37","door",1
"2019-05-27 14:47:46","cup",1
"2019-05-27 14:48:25","door",0
"2019-05-27 14:54:14","door",1
"2019-05-27 14:54:19","door",0
"2019-05-27 14:54:24","cup",0
"2019-05-27 14:54:35","cup",1
"2019-05-27 14:54:38","cup",0
"2019-05-27 14:54:44","cup",1
"2019-05-27 14:54:46","cup",0
"2019-05-27 14:54:53","cup",1
"2019-05-27 14:54:56","cup",0
"2019-05-27 14:55:03","door",1
"2019-05-27 14:55:09","door",0
"2019-05-27 14:56:57","door",1
"2019-05-27 14:57:01","door",0
"2019-05-27 14:57:07","cupboard4",1
"2019-05-27 14:57:10","cup",1
"2019-05-27 14:57:11","cupboard4",0
"2019-05-27 14:57:13","cup",0
"2019-05-27 14:57:19","kettle",1
"2019-05-27 14:57:32","kettle",0
"2019-05-27 14:57:47","cupboard2",1
"2019-05-27 14:57:56","cupboard2",0
"2019-05-27 14:58:01","kettle",1
"2019-05-27 14:58:20","kettle",0
"2019-05-27 14:58:38","cup",1
"2019-05-27 14:58:43","cup",0
"2019-05-27 14:59:14","cup",1
"2019-05-27 14:59:31","cup",0
"2019-05-27 14:59:47","cup",1
"2019-05-27 14:59:53","cup",0
"2019-05-27 15:00:31","cup",1
"2019-05-27 15:00:37","cup",0
"2019-05-27 15:01:18","cup",1
"2019-05-27 15:01:25","cup",0
"2019-05-27 15:02:04","cup",1
"2019-05-27 15:02:10","cup",0
"2019-05-27 15:02:38","cup",1
"2019-05-27 15:02:44","cup",0
"2019-05-27 15:03:21","cup",1
"2019-05-27 15:03:27","cup",0
"2019-05-27 15:03:44","cup",1
"2019-05-27 15:03:49","cup",0
"2019-05-27 15:04:08","cup",1
"2019-05-27 15:04:13","cup",0
"2019-05-27 15:04:34","cup",1
"2019-05-27 15:04:41","cup",0
"2019-05-27 15:04:57","cup",1
"2019-05-27 15:05:12","cup",0
"2019-05-27 15:05:19","door",1
"2019-05-27 15:05:23","door",0
"2019-05-27 15:08:26","door",1
"2019-05-27 15:08:33","cup",1
"2019-05-27 15:08:47","cup",0
"2019-05-27 15:09:44","cup",1
"2019-05-27 15:09:45","cup",0
"2019-05-27 15:09:48","cup",1
"2019-05-27 15:09:49","cup",0
"2019-05-27 15:09:58","cup",1
"2019-05-27 15:10:01","cup",0
"2019-05-27 15:10:03","cup",1
"2019-05-27 15:10:08","cup",0
"2019-05-27 15:10:22","cup",1
"2019-05-27 15:10:25","cup",1
"2019-05-27 15:10:25","cup",0
"2019-05-27 15:10:27","cup",0
"2019-05-27 15:10:36","cup",1
"2019-05-27 15:10:45","cup",0
"2019-05-27 15:10:48","cup",1
"2019-05-27 15:10:51","cupboard4",1
"2019-05-27 15:10:52","cup",0
"2019-05-27 15:10:56","cupboard4",0
"2019-05-27 15:11:04","door",0
"2019-05-27 15:13:50","door",1
"2019-05-27 15:13:53","door",0
"2019-05-27 15:13:58","cupboard4",1
"2019-05-27 15:14:03","cupboard4",0
"2019-05-27 15:14:27","cupboard2",1
"2019-05-27 15:14:47","cupboard2",0
"2019-05-27 15:15:27","kettle",1
"2019-05-27 15:15:39","kettle",0
"2019-05-27 15:15:53","cup",1
"2019-05-27 15:15:59","cup",0
"2019-05-27 15:16:09","cup",1
"2019-05-27 15:16:13","cup",0
"2019-05-27 15:16:31","cup",1
"2019-05-27 15:16:35","cup",0
"2019-05-27 15:17:12","cup",1
"2019-05-27 15:17:16","cup",0
"2019-05-27 15:18:15","cup",1
"2019-05-27 15:18:20","cup",0
"2019-05-27 15:19:12","cup",1
"2019-05-27 15:19:17","cup",0
"2019-05-27 15:20:30","cup",1
"2019-05-27 15:20:35","cup",0
"2019-05-27 15:21:34","cup",1
"2019-05-27 15:21:39","cup",0
"2019-05-27 15:21:46","cup",1
"2019-05-27 15:21:52","cup",0
"2019-05-27 15:22:19","cup",1
"2019-05-27 15:22:23","cup",0
"2019-05-27 15:22:57","cup",1
"2019-05-27 15:23:02","cup",1
"2019-05-27 15:23:02","cup",0
"2019-05-27 15:23:08","cup",0
"2019-05-27 15:23:10","cup",1
"2019-05-27 15:23:16","cup",0
"2019-05-27 15:23:27","cup",1
"2019-05-27 15:23:29","cup",0
"2019-05-27 15:23:33","door",1
"2019-05-27 15:23:36","door",0
"2019-05-27 15:25:15","door",1
"2019-05-27 15:25:21","cup",1
"2019-05-27 15:25:33","cup",0
"2019-05-27 15:25:40","cup",1
"2019-05-27 15:25:50","cup",0
"2019-05-27 15:25:58","cup",1
"2019-05-27 15:26:09","cup",0
"2019-05-27 15:26:10","cup",1
"2019-05-27 15:26:15","cup",0
"2019-05-27 15:26:22","door",0
"2019-05-31 09:01:58","door",0
"2019-05-31 09:12:00","door",1
"2019-05-31 10:02:16","door",0
"2019-05-31 10:02:18","door",1
"2019-05-31 10:06:19","door",0
"2019-05-31 10:20:04","door",1
"2019-05-31 10:25:16","door",0
"2019-05-31 10:32:34","door",1
"2019-05-31 10:32:37","door",0
"2019-05-31 10:39:22","door",1
"2019-05-31 10:39:25","door",0
"2019-05-31 11:41:53","door",1
"2019-05-31 11:41:57","door",0
"2019-05-31 11:43:54","door",1
"2019-05-31 11:44:06","door",0
"2019-05-31 11:59:08","door",1
"2019-05-31 11:59:12","door",0
"2019-05-31 13:27:10","door",1
"2019-05-31 13:27:14","door",0
"2019-05-31 13:36:52","door",1
"2019-05-31 13:39:02","kettle",0
"2019-05-31 13:39:06","cupboard4",1
"2019-05-31 13:39:06","cupboard5",1
"2019-05-31 13:39:07","cupboard4",0
"2019-05-31 13:39:10","cupboard5",0
"2019-05-31 13:39:13","door",0
"2019-05-31 13:41:31","door",1
"2019-05-31 13:41:49","cupboard4",1
"2019-05-31 13:41:51","cupboard4",0
"2019-05-31 13:41:54","cupboard3",1
"2019-05-31 13:41:57","cupboard2",1
"2019-05-31 13:42:26","cupboard2",0
"2019-05-31 13:42:32","cupboard3",0
"2019-05-31 13:45:17","door",0
"2019-05-31 13:47:36","door",1
"2019-05-31 13:47:41","door",0
"2019-05-31 13:47:46","kettle",1
"2019-05-31 13:47:48","kettle",0
"2019-05-31 13:48:01","cupboard4",1
"2019-05-31 13:48:05","cupboard4",0
"2019-05-31 13:48:14","cupboard2",1
"2019-05-31 13:48:17","cupboard2",0
"2019-05-31 13:48:48","cupboard2",1
"2019-05-31 13:48:52","cupboard2",0
"2019-05-31 13:48:55","kettle",1
"2019-05-31 13:49:04","kettle",0
"2019-05-31 13:56:34","cup",1
"2019-05-31 13:56:40","cup",0
"2019-05-31 13:56:49","cup",1
"2019-05-31 13:56:55","cup",0
"2019-05-31 13:57:09","cup",1
"2019-05-31 13:57:14","cup",0
"2019-05-31 13:57:24","cup",1
"2019-05-31 13:57:29","cup",0
"2019-05-31 13:57:46","cup",1
"2019-05-31 13:57:53","cup",0
"2019-05-31 13:57:56","cup",1
"2019-05-31 13:58:01","cup",0
"2019-05-31 13:58:07","cup",1
"2019-05-31 13:58:12","cup",0
"2019-05-31 13:58:25","door",1
"2019-05-31 13:58:30","door",0
"2019-05-31 14:00:11","door",1
"2019-05-31 14:00:29","cup",1
"2019-05-31 14:00:52","cup",0
"2019-05-31 14:00:56","cup",1
"2019-05-31 14:01:11","cup",0
"2019-05-31 14:01:13","cup",1
"2019-05-31 14:01:23","cup",0
"2019-05-31 14:01:24","cup",1
"2019-05-31 14:01:38","cup",0
"2019-05-31 14:01:39","cup",1
"2019-05-31 14:01:54","cup",0
"2019-05-31 14:02:02","cup",1
"2019-05-31 14:02:13","cup",0
"2019-05-31 14:02:15","cup",1
"2019-05-31 14:02:25","cup",0
"2019-05-31 14:02:30","cup",1
"2019-05-31 14:02:31","cup",0
"2019-05-31 14:02:37","cup",1
"2019-05-31 14:02:46","cup",0
"2019-05-31 14:02:52","cup",1
"2019-05-31 14:02:56","cupboard4",1
"2019-05-31 14:02:59","cup",0
"2019-05-31 14:03:02","cupboard4",0
"2019-05-31 14:03:17","door",0
"2019-05-31 14:11:38","door",1
"2019-05-31 14:11:43","door",0
"2019-05-31 14:16:48","door",1
"2019-05-31 14:16:53","door",0
"2019-05-31 14:40:47","door",1
"2019-05-31 14:41:13","door",0
"2019-05-31 15:03:15","door",1
"2019-05-31 15:03:26","door",0
"2019-05-31 15:05:36","door",1
"2019-06-04 10:25:39","cupboard4",1
"2019-06-04 10:25:41","cupboard4",0
"2019-06-04 10:25:54","cupboard4",1
"2019-06-04 10:25:56","cupboard4",0
"2019-06-04 10:26:16","kettle",0
"2019-06-04 10:29:05","door",0
"2019-06-04 10:29:12","door",1
"2019-06-04 10:29:31","door",0
"2019-06-04 10:29:33","door",1
"2019-06-04 10:33:40","door",0
"2019-06-04 10:33:57","door",1
"2019-06-04 10:41:58","cupboard3",1
"2019-06-04 10:42:02","cupboard3",0
"2019-06-04 10:42:08","door",0
"2019-06-04 10:43:32","door",1
"2019-06-04 10:44:45","door",0
"2019-06-04 10:47:09","door",1
"2019-06-04 10:47:12","door",0
"2019-06-04 10:47:15","cupboard4",1
"2019-06-04 10:47:18","cupboard4",0
"2019-06-04 10:49:09","kettle",1
"2019-06-04 10:49:24","kettle",0
"2019-06-04 11:01:26","cup",1
"2019-06-04 11:01:38","cup",0
"2019-06-04 11:05:43","cup",1
"2019-06-04 11:05:52","cup",0
"2019-06-04 11:05:53","cup",1
"2019-06-04 11:06:13","cup",0
"2019-06-04 11:07:45","cup",1
"2019-06-04 11:07:50","cup",0
"2019-06-04 11:07:52","cup",1
"2019-06-04 11:08:11","cup",0
"2019-06-04 11:09:30","cup",1
"2019-06-04 11:09:45","cup",0
"2019-06-04 11:10:22","cup",1
"2019-06-04 11:10:24","cup",1
"2019-06-04 11:10:24","cup",0
"2019-06-04 11:10:52","cup",0
"2019-06-04 11:11:01","cup",1
"2019-06-04 11:11:21","cup",0
"2019-06-04 11:11:25","cup",1
"2019-06-04 11:11:28","cup",0
"2019-06-04 11:11:29","cup",1
"2019-06-04 11:11:32","cup",0
"2019-06-04 11:11:40","cup",1
"2019-06-04 11:11:44","cup",0
"2019-06-04 11:12:00","door",1
"2019-06-04 11:12:04","door",0
"2019-06-04 11:14:04","door",1
"2019-06-04 11:14:08","cup",1
"2019-06-04 11:14:48","cup",0
"2019-06-04 11:14:49","cup",1
"2019-06-04 11:14:52","cupboard4",1
"2019-06-04 11:14:56","cupboard4",0
"2019-06-04 11:15:03","door",0
"2019-06-04 11:20:15","door",1
"2019-06-04 11:20:29","door",0
"2019-06-04 11:27:48","door",1
"2019-06-04 11:27:52","door",0
"2019-06-04 11:28:02","cupboard4",1
"2019-06-04 11:28:06","cupboard4",0
"2019-06-04 11:28:18","cupboard3",1
"2019-06-04 11:28:21","cupboard2",1
"2019-06-04 11:28:23","cupboard3",0
"2019-06-04 11:28:36","cupboard2",0
"2019-06-04 11:28:39","kettle",1
"2019-06-04 11:28:55","kettle",0
"2019-06-04 11:32:59","cup",0
"2019-06-04 11:33:54","cup",1
"2019-06-04 11:34:00","cup",0
"2019-06-04 11:34:13","cup",1
"2019-06-04 11:34:18","cup",0
"2019-06-04 11:34:40","cup",1
"2019-06-04 11:34:44","cup",0
"2019-06-04 11:34:56","cup",1
"2019-06-04 11:35:03","cup",0
"2019-06-04 11:35:33","cup",1
"2019-06-04 11:35:38","cup",0
"2019-06-04 11:35:51","cup",1
"2019-06-04 11:35:55","cup",0
"2019-06-04 11:36:05","cup",1
"2019-06-04 11:36:12","cup",0
"2019-06-04 11:36:36","door",1
"2019-06-04 11:36:40","door",0
"2019-06-04 11:40:12","door",1
"2019-06-04 11:40:16","cupboard3",1
"2019-06-04 11:40:19","cupboard2",1
"2019-06-04 11:40:30","cupboard3",0
"2019-06-04 11:40:30","cup",1
"2019-06-04 11:40:32","cupboard2",0
"2019-06-04 11:40:37","cup",0
"2019-06-04 11:40:37","kettle",1
"2019-06-04 11:40:46","cup",1
"2019-06-04 11:40:53","cup",0
"2019-06-04 11:40:55","cup",1
"2019-06-04 11:40:58","cup",0
"2019-06-04 11:41:00","cup",1
"2019-06-04 11:41:01","cup",0
"2019-06-04 11:41:10","cup",1
"2019-06-04 11:41:12","cup",0
"2019-06-04 11:41:19","cup",1
"2019-06-04 11:41:22","cupboard4",1
"2019-06-04 11:41:24","cup",0
"2019-06-04 11:41:25","cupboard4",0
"2019-06-04 11:41:39","kettle",0
"2019-06-04 11:41:44","door",0
"2019-06-04 11:43:38","door",1
"2019-06-04 11:43:42","door",0
"2019-06-04 11:43:48","cupboard4",1
"2019-06-04 11:43:51","cupboard4",0
"2019-06-04 11:43:51","cup",1
"2019-06-04 11:43:54","cup",0
"2019-06-04 11:43:57","cupboard2",1
"2019-06-04 11:44:42","cupboard2",0
"2019-06-04 11:44:54","kettle",1
"2019-06-04 11:45:03","kettle",0
"2019-06-04 11:45:32","cup",1
"2019-06-04 11:45:38","cup",0
"2019-06-04 11:46:25","cup",1
"2019-06-04 11:46:30","cup",0
"2019-06-04 11:46:40","cup",1
"2019-06-04 11:46:45","cup",0
"2019-06-04 11:47:13","cup",1
"2019-06-04 11:47:18","cup",0
"2019-06-04 11:47:30","cup",1
"2019-06-04 11:47:34","cup",0
"2019-06-04 11:47:54","cup",1
"2019-06-04 11:47:58","cup",0
"2019-06-04 11:48:04","cup",1
"2019-06-04 11:48:13","cup",0
"2019-06-04 11:48:27","cup",1
"2019-06-04 11:48:31","cup",0
"2019-06-04 11:48:40","cup",1
"2019-06-04 11:48:45","cup",0
"2019-06-04 11:48:52","cup",1
"2019-06-04 11:48:56","cup",0
"2019-06-04 11:49:05","cup",1
"2019-06-04 11:49:09","cup",0
"2019-06-04 11:49:20","cup",1
"2019-06-04 11:49:31","cup",0
"2019-06-04 11:49:46","cup",1
"2019-06-04 11:49:51","cup",0
"2019-06-04 11:50:02","cup",1
"2019-06-04 11:50:14","cup",0
"2019-06-04 11:50:34","cup",1
"2019-06-04 11:50:38","cup",0
"2019-06-04 11:50:45","cup",1
"2019-06-04 11:50:50","cup",0
"2019-06-04 11:50:55","cup",1
"2019-06-04 11:51:01","cup",0
"2019-06-04 11:51:08","cup",1
"2019-06-04 11:51:12","cup",0
"2019-06-04 11:51:19","cup",1
"2019-06-04 11:51:24","cup",0
"2019-06-04 11:51:33","cup",1
"2019-06-04 11:51:38","cup",0
"2019-06-04 11:51:44","cup",1
"2019-06-04 11:51:49","cup",0
"2019-06-04 11:51:54","cup",1
